,user_id,user_url,sentiment_analysis,posted,item_id,recommend
755,dragonchief,http://steamcommunity.com/id/dragonchief,2,2014-01-10,252490,0
756,76561198040530605,http://steamcommunity.com/profiles/76561198040530605,2,NaT,270210,1
764,76561197974500703,http://steamcommunity.com/profiles/76561197974500703,2,2012-07-15,8980,1
774,76561198047185525,http://steamcommunity.com/profiles/76561198047185525,2,2014-03-20,213670,1
777,sweep6060,http://steamcommunity.com/id/sweep6060,0,NaT,391540,1
778,bilyitu,http://steamcommunity.com/id/bilyitu,2,2014-10-06,570,1
780,76561198021244661,http://steamcommunity.com/profiles/76561198021244661,2,2014-04-15,105600,1
781,76561198088538797,http://steamcommunity.com/profiles/76561198088538797,2,2015-09-01,209870,1
782,deployablearchnagel,http://steamcommunity.com/id/deployablearchnagel,2,2014-05-30,265630,1
783,rotflmaoman,http://steamcommunity.com/id/rotflmaoman,2,2015-11-06,401920,1
784,armouredmarshmallow,http://steamcommunity.com/id/armouredmarshmallow,2,NaT,33230,1
794,76561198020928326,http://steamcommunity.com/profiles/76561198020928326,2,2014-07-01,70,1
795,Array71,http://steamcommunity.com/id/Array71,0,2014-09-27,8500,0
797,76561198039874575,http://steamcommunity.com/profiles/76561198039874575,0,2014-02-01,221100,1
798,arronlim13,http://steamcommunity.com/id/arronlim13,2,2015-05-28,99900,1
799,ARTHERDUNGER10,http://steamcommunity.com/id/ARTHERDUNGER10,2,2015-04-13,250900,1
800,Mackus1011,http://steamcommunity.com/id/Mackus1011,2,2013-12-06,211820,1
804,76561198041877981,http://steamcommunity.com/profiles/76561198041877981,2,2014-01-09,2450,0
806,ARZARNAR,http://steamcommunity.com/id/ARZARNAR,2,NaT,220200,1
807,darkmassieh,http://steamcommunity.com/id/darkmassieh,2,NaT,47780,1
817,asianturtlefrenzy,http://steamcommunity.com/id/asianturtlefrenzy,2,2015-12-27,246420,1
827,blowjobsfurdayzandgayz,http://steamcommunity.com/id/blowjobsfurdayzandgayz,2,2015-01-12,570,1
831,76561198082992295,http://steamcommunity.com/profiles/76561198082992295,2,2014-06-02,4000,1
835,LaLocaDeLosDulces,http://steamcommunity.com/id/LaLocaDeLosDulces,2,2015-06-27,80,1
836,76561198064352761,http://steamcommunity.com/profiles/76561198064352761,2,2014-03-14,56400,1
837,assassin_warman,http://steamcommunity.com/id/assassin_warman,2,NaT,257850,1
846,Astrelt,http://steamcommunity.com/id/Astrelt,2,2015-07-26,385770,1
856,76561198091740831,http://steamcommunity.com/profiles/76561198091740831,2,NaT,387990,1
857,AtomicWoodchuck,http://steamcommunity.com/id/AtomicWoodchuck,2,NaT,310560,0
858,omgihaveawebpage,http://steamcommunity.com/id/omgihaveawebpage,2,NaT,630,1
865,Swish0009,http://steamcommunity.com/id/Swish0009,2,2014-06-28,218620,1
870,Aurora99,http://steamcommunity.com/id/Aurora99,2,2014-09-15,72850,1
879,76561198053071988,http://steamcommunity.com/profiles/76561198053071988,0,2015-10-17,271590,0
880,76561198083375450,http://steamcommunity.com/profiles/76561198083375450,2,2015-01-22,225640,1
887,scroopy22,http://steamcommunity.com/id/scroopy22,2,NaT,236690,1
888,76561198078730600,http://steamcommunity.com/profiles/76561198078730600,2,2014-07-04,440,1
889,auzmoz,http://steamcommunity.com/id/auzmoz,2,NaT,17100,1
898,auzzie_96,http://steamcommunity.com/id/auzzie_96,2,2014-12-30,289130,1
899,fatrangacuntnolifevirgin,http://steamcommunity.com/id/fatrangacuntnolifevirgin,2,2014-07-29,202970,1
900,76561198064150679,http://steamcommunity.com/profiles/76561198064150679,2,2014-05-26,20920,1
901,76561198110293299,http://steamcommunity.com/profiles/76561198110293299,2,2014-11-08,265930,1
905,de_triggered,http://steamcommunity.com/id/de_triggered,0,NaT,270370,1
913,76561198071748311,http://steamcommunity.com/profiles/76561198071748311,2,NaT,391540,1
914,Azrafael,http://steamcommunity.com/id/Azrafael,2,2013-11-25,215530,1
916,-Azsael-,http://steamcommunity.com/id/-Azsael-,1,NaT,226860,1
917,76561198076301023,http://steamcommunity.com/profiles/76561198076301023,2,2014-12-26,251570,1
918,hoarbiscuit,http://steamcommunity.com/id/hoarbiscuit,2,2014-03-22,55230,1
919,bohgeraltofrivia,http://steamcommunity.com/id/bohgeraltofrivia,2,2013-12-04,259700,1
921,TeH-B-Rad,http://steamcommunity.com/id/TeH-B-Rad,2,2014-09-22,730,1
923,BAW_Killer,http://steamcommunity.com/id/BAW_Killer,2,2014-05-25,221100,1
926,gamerdude7892,http://steamcommunity.com/id/gamerdude7892,2,2015-12-04,22380,1
927,2ez4medick,http://steamcommunity.com/id/2ez4medick,2,2014-06-28,570,1
928,BBBirb,http://steamcommunity.com/id/BBBirb,2,2014-01-07,4000,1
930,AgentXiri,http://steamcommunity.com/id/AgentXiri,2,2014-07-07,570,1
931,76561197998761331,http://steamcommunity.com/profiles/76561197998761331,2,2014-12-06,310380,1
932,76561198064579722,http://steamcommunity.com/profiles/76561198064579722,2,NaT,4000,1
933,76561198096750939,http://steamcommunity.com/profiles/76561198096750939,2,2015-10-20,4000,1
934,potatoskins,http://steamcommunity.com/id/potatoskins,2,NaT,233270,1
935,crispymemesmantheyremyfavourite,http://steamcommunity.com/id/crispymemesmantheyremyfavourite,2,2015-12-19,230410,1
939,76561198074409406,http://steamcommunity.com/profiles/76561198074409406,0,2015-09-18,391460,0
940,H-Alo,http://steamcommunity.com/id/H-Alo,2,2015-02-06,346010,1
941,420Blz,http://steamcommunity.com/id/420Blz,2,2013-12-25,107410,1
942,76561198076548816,http://steamcommunity.com/profiles/76561198076548816,0,2015-11-01,200210,1
947,chillrend,http://steamcommunity.com/id/chillrend,2,2014-01-27,221100,1
951,BarretaJrs,http://steamcommunity.com/id/BarretaJrs,2,NaT,440,1
952,Gborges,http://steamcommunity.com/id/Gborges,2,2014-07-03,440,1
953,lukeyturley,http://steamcommunity.com/id/lukeyturley,2,NaT,730,1
956,PolygonCloud,http://steamcommunity.com/id/PolygonCloud,2,NaT,205890,1
957,76561198095142204,http://steamcommunity.com/profiles/76561198095142204,2,2015-02-21,570,1
958,BOB_200,http://steamcommunity.com/id/BOB_200,2,2014-03-07,8400,1
960,76561198070735033,http://steamcommunity.com/profiles/76561198070735033,2,2015-10-26,359290,0
961,76561198018560501,http://steamcommunity.com/profiles/76561198018560501,2,2013-11-27,10500,1
962,76561198069458790,http://steamcommunity.com/profiles/76561198069458790,2,NaT,730,1
965,76561198051148175,http://steamcommunity.com/profiles/76561198051148175,0,2014-01-02,218620,1
966,76561198047208452,http://steamcommunity.com/profiles/76561198047208452,2,2013-12-26,220240,1
969,generalale,http://steamcommunity.com/id/generalale,0,2014-04-12,239160,1
972,brendoboy,http://steamcommunity.com/id/brendoboy,2,2013-12-30,630,1
979,76561198071234254,http://steamcommunity.com/profiles/76561198071234254,2,2014-10-04,200210,1
984,76561198165870150,http://steamcommunity.com/profiles/76561198165870150,2,NaT,72850,1
986,76561197988934555,http://steamcommunity.com/profiles/76561197988934555,2,NaT,236390,1
990,Infixation,http://steamcommunity.com/id/Infixation,2,2015-02-23,346560,1
997,76561198071162228,http://steamcommunity.com/profiles/76561198071162228,2,NaT,218620,1
998,76561198047304525,http://steamcommunity.com/profiles/76561198047304525,2,2014-08-12,239070,1
999,76561197994969639,http://steamcommunity.com/profiles/76561197994969639,2,2011-09-28,91310,1
1000,JuanManSnipez,http://steamcommunity.com/id/JuanManSnipez,2,2014-08-16,730,1
1001,Ben_Andy,http://steamcommunity.com/id/Ben_Andy,2,2014-02-09,265770,0
1003,Bennysaputra,http://steamcommunity.com/id/Bennysaputra,2,2015-08-01,10,1
1004,76561198067021476,http://steamcommunity.com/profiles/76561198067021476,0,2014-10-29,730,1
1009,76561198190487725,http://steamcommunity.com/profiles/76561198190487725,2,NaT,252490,1
1011,76561198045071942,http://steamcommunity.com/profiles/76561198045071942,2,2015-01-26,310380,1
1012,Bhappiikhat,http://steamcommunity.com/id/Bhappiikhat,2,2014-07-28,304930,1
1013,Ahahahahahahahahahahahahahahaha,http://steamcommunity.com/id/Ahahahahahahahahahahahahahahaha,2,NaT,363970,1
1015,BITCHPLESE,http://steamcommunity.com/id/BITCHPLESE,0,2015-01-15,295110,1
1018,Too_1337,http://steamcommunity.com/id/Too_1337,2,2012-07-22,220,1
1020,kinglemon1222,http://steamcommunity.com/id/kinglemon1222,2,2012-10-13,48700,1
1021,76561198030636321,http://steamcommunity.com/profiles/76561198030636321,0,2015-04-02,255710,1
1022,76561198007342405,http://steamcommunity.com/profiles/76561198007342405,2,NaT,364360,1
1025,IJustWantedToTalk,http://steamcommunity.com/id/IJustWantedToTalk,2,2015-05-06,4000,1
1031,76561198081885254,http://steamcommunity.com/profiles/76561198081885254,2,NaT,265630,1
1032,76561198034643189,http://steamcommunity.com/profiles/76561198034643189,0,2014-07-05,263280,1
1033,LlamasInNigjamas,http://steamcommunity.com/id/LlamasInNigjamas,0,2014-09-26,730,1
1034,mavros88,http://steamcommunity.com/id/mavros88,0,2015-12-14,369200,0
1043,76561198035363871,http://steamcommunity.com/profiles/76561198035363871,2,NaT,381210,0
1044,Hummingsenpai,http://steamcommunity.com/id/Hummingsenpai,2,2015-07-29,333930,1
1045,CHAAANG,http://steamcommunity.com/id/CHAAANG,0,2015-11-03,10680,1
1047,76561198056980314,http://steamcommunity.com/profiles/76561198056980314,2,NaT,236390,1
1049,76561198077586769,http://steamcommunity.com/profiles/76561198077586769,2,2015-03-10,440,1
1050,bitmat,http://steamcommunity.com/id/bitmat,2,2015-06-21,300570,1
1054,76561198028483487,http://steamcommunity.com/profiles/76561198028483487,2,2013-12-30,238260,1
1055,Ghoster09,http://steamcommunity.com/id/Ghoster09,2,2015-05-06,206210,1
1058,76561198081496844,http://steamcommunity.com/profiles/76561198081496844,2,2014-05-16,6060,1
1059,180577,http://steamcommunity.com/id/180577,0,2015-06-11,440,1
1060,Barridos,http://steamcommunity.com/id/Barridos,2,2014-04-09,4000,1
1061,Blackhawk611,http://steamcommunity.com/id/Blackhawk611,2,NaT,364360,1
1062,76561197988863895,http://steamcommunity.com/profiles/76561197988863895,2,NaT,238430,0
1064,76561198042728201,http://steamcommunity.com/profiles/76561198042728201,2,2014-05-16,221100,1
1066,hbk1462,http://steamcommunity.com/id/hbk1462,2,2014-06-25,4000,1
1067,76561198088724903,http://steamcommunity.com/profiles/76561198088724903,2,2013-11-25,570,1
1068,76561198057521157,http://steamcommunity.com/profiles/76561198057521157,2,2015-04-04,344760,1
1072,76561198053766465,http://steamcommunity.com/profiles/76561198053766465,2,NaT,374320,1
1073,76561198057389499,http://steamcommunity.com/profiles/76561198057389499,2,2014-11-14,222880,1
1079,FHK,http://steamcommunity.com/id/FHK,2,2015-12-27,237930,1
1080,76561198030735076,http://steamcommunity.com/profiles/76561198030735076,2,2013-10-20,570,1
1082,Bluegills,http://steamcommunity.com/id/Bluegills,2,2014-08-07,293780,1
1090,76561197970931849,http://steamcommunity.com/profiles/76561197970931849,2,NaT,449710,1
1093,rrbr,http://steamcommunity.com/id/rrbr,0,2015-10-01,244050,0
1095,13lazer,http://steamcommunity.com/id/13lazer,2,2012-07-15,33930,1
1096,76561198044344399,http://steamcommunity.com/profiles/76561198044344399,2,2015-08-03,352460,1
1097,76561197999613236,http://steamcommunity.com/profiles/76561197999613236,2,2013-12-16,251570,1
1101,RespekPlox,http://steamcommunity.com/id/RespekPlox,2,2015-04-26,72850,1
1102,76561198062288797,http://steamcommunity.com/profiles/76561198062288797,2,2015-10-06,333930,1
1104,bobseagull,http://steamcommunity.com/id/bobseagull,2,2014-08-26,730,1
1111,bokkkbokkk,http://steamcommunity.com/id/bokkkbokkk,2,2015-09-24,346110,1
1113,Bonesdontrattlethem,http://steamcommunity.com/id/Bonesdontrattlethem,2,2014-06-20,4000,1
1114,76561198062403736,http://steamcommunity.com/profiles/76561198062403736,2,NaT,335300,1
1116,76561198073642113,http://steamcommunity.com/profiles/76561198073642113,2,2012-10-21,550,1
1119,76561198211433640,http://steamcommunity.com/profiles/76561198211433640,2,NaT,218620,1
1121,ilyjoepoe,http://steamcommunity.com/id/ilyjoepoe,2,2015-03-10,318430,1
1122,Mantrouminati,http://steamcommunity.com/id/Mantrouminati,2,2014-01-30,570,1
1123,hididdlyhoe,http://steamcommunity.com/id/hididdlyhoe,2,2014-10-18,440,1
1125,76561198027225504,http://steamcommunity.com/profiles/76561198027225504,2,2014-07-18,230410,1
1131,dicksoutforboromir,http://steamcommunity.com/id/dicksoutforboromir,0,2015-10-17,334230,1
1138,probotsteve,http://steamcommunity.com/id/probotsteve,2,2015-12-13,730,0
1139,76561197977543317,http://steamcommunity.com/profiles/76561197977543317,2,2014-09-20,243470,0
1140,BrutalLegend69,http://steamcommunity.com/id/BrutalLegend69,0,2013-02-28,225260,1
1141,76561198007539695,http://steamcommunity.com/profiles/76561198007539695,2,2014-10-28,45730,0
1143,76561198064026657,http://steamcommunity.com/profiles/76561198064026657,2,2014-11-28,96100,1
1145,76561198024450886,http://steamcommunity.com/profiles/76561198024450886,2,2013-10-24,213650,1
1146,saint556,http://steamcommunity.com/id/saint556,2,NaT,429720,1
1153,Brayneeah,http://steamcommunity.com/id/Brayneeah,2,NaT,211420,0
1154,brettebear,http://steamcommunity.com/id/brettebear,2,2014-06-20,220780,1
1155,metiqu,http://steamcommunity.com/id/metiqu,2,2015-10-16,730,1
1156,Brianseb,http://steamcommunity.com/id/Brianseb,2,NaT,304930,1
1158,spike_heart,http://steamcommunity.com/id/spike_heart,2,2014-01-14,237740,1
1159,brocky0405,http://steamcommunity.com/id/brocky0405,2,NaT,6830,1
1166,76561198046094676,http://steamcommunity.com/profiles/76561198046094676,1,2012-10-01,72850,1
1171,Vladimirputinisgreatman,http://steamcommunity.com/id/Vladimirputinisgreatman,2,NaT,385770,1
1176,Br0wni3,http://steamcommunity.com/id/Br0wni3,2,2015-12-18,730,1
1177,76561198079351819,http://steamcommunity.com/profiles/76561198079351819,2,NaT,316010,1
1178,76561198093381429,http://steamcommunity.com/profiles/76561198093381429,2,2015-01-08,200210,1
1179,76561198110065267,http://steamcommunity.com/profiles/76561198110065267,2,2015-03-05,10090,1
1181,76561198059167106,http://steamcommunity.com/profiles/76561198059167106,2,2014-12-12,41300,1
1182,76561198105270589,http://steamcommunity.com/profiles/76561198105270589,2,2014-10-18,268750,1
1186,Trutle,http://steamcommunity.com/id/Trutle,2,2014-11-28,291550,1
1189,BugsyBro,http://steamcommunity.com/id/BugsyBro,2,2015-05-05,322910,1
1195,Jyep,http://steamcommunity.com/id/Jyep,0,NaT,230410,1
1197,76561198074561346,http://steamcommunity.com/profiles/76561198074561346,2,2014-12-19,274940,1
1205,76561198094074209,http://steamcommunity.com/profiles/76561198094074209,2,2015-12-01,246620,1
1208,BurningCassette,http://steamcommunity.com/id/BurningCassette,2,NaT,461560,1
1210,76561198087011672,http://steamcommunity.com/profiles/76561198087011672,2,2014-02-16,208090,1
1211,busternut,http://steamcommunity.com/id/busternut,2,2015-12-27,237870,1
1216,76561198075981950,http://steamcommunity.com/profiles/76561198075981950,2,2015-08-26,221100,1
1218,Butteryyy,http://steamcommunity.com/id/Butteryyy,2,2013-12-11,1840,1
1219,76561198079326390,http://steamcommunity.com/profiles/76561198079326390,2,2014-12-16,105600,1
1221,76561198142749308,http://steamcommunity.com/profiles/76561198142749308,2,2015-05-20,292030,1
1223,897w463824638109276,http://steamcommunity.com/id/897w463824638109276,2,2014-03-21,252490,1
1225,Butterz,http://steamcommunity.com/id/Butterz,2,2014-12-20,72200,1
1226,8789568,http://steamcommunity.com/id/8789568,2,2015-03-23,252490,1
1227,76561198112547239,http://steamcommunity.com/profiles/76561198112547239,2,2015-10-29,230410,1
1228,ByzGirl,http://steamcommunity.com/id/ByzGirl,2,2015-09-20,305620,1
1230,C14M8S,http://steamcommunity.com/id/C14M8S,2,2014-09-03,200210,1
1240,1122305938,http://steamcommunity.com/id/1122305938,2,2014-01-12,211820,1
1244,76561198069050565,http://steamcommunity.com/profiles/76561198069050565,2,2014-01-29,238960,1
1246,Cabey64,http://steamcommunity.com/id/Cabey64,2,NaT,255710,1
1250,Cabjoy,http://steamcommunity.com/id/Cabjoy,2,2014-06-26,94400,1
1251,76561198082278758,http://steamcommunity.com/profiles/76561198082278758,2,NaT,346110,0
1252,Stormaggen,http://steamcommunity.com/id/Stormaggen,2,2015-04-01,42910,1
1253,gusvu,http://steamcommunity.com/id/gusvu,2,2015-08-14,238010,1
1255,Punixa,http://steamcommunity.com/id/Punixa,0,NaT,287700,1
1262,76561198051084367,http://steamcommunity.com/profiles/76561198051084367,2,NaT,418340,1
1263,76561198044402508,http://steamcommunity.com/profiles/76561198044402508,2,2015-01-17,302590,1
1264,76561198081987102,http://steamcommunity.com/profiles/76561198081987102,2,2013-12-24,242880,1
1267,76561197996741396,http://steamcommunity.com/profiles/76561197996741396,2,2013-12-01,22380,1
1268,calii,http://steamcommunity.com/id/calii,2,NaT,378648,1
1271,76561198084718144,http://steamcommunity.com/profiles/76561198084718144,2,2015-11-25,209080,1
1272,76561198077034833,http://steamcommunity.com/profiles/76561198077034833,2,2014-01-07,56400,1
1273,calypto52,http://steamcommunity.com/id/calypto52,2,2013-11-29,49600,1
1274,camduman,http://steamcommunity.com/id/camduman,2,NaT,408740,0
1279,camquarter,http://steamcommunity.com/id/camquarter,2,2014-06-22,233720,1
1280,aquelecaraqfazaquilo,http://steamcommunity.com/id/aquelecaraqfazaquilo,2,2015-05-04,205350,0
1290,76561198079009374,http://steamcommunity.com/profiles/76561198079009374,2,2014-06-27,4000,1
1291,76561197992910116,http://steamcommunity.com/profiles/76561197992910116,2,2014-07-11,267750,1
1297,jonjon4351,http://steamcommunity.com/id/jonjon4351,2,2013-12-07,220240,1
1298,76561198008551473,http://steamcommunity.com/profiles/76561198008551473,2,2014-06-23,22380,1
1300,ThePyrite99,http://steamcommunity.com/id/ThePyrite99,2,2014-12-21,72850,1
1301,76561198062276935,http://steamcommunity.com/profiles/76561198062276935,0,2015-07-05,221100,0
1304,76561198048121243,http://steamcommunity.com/profiles/76561198048121243,2,2013-12-28,252490,1
